Code,date,last price,max,min,avg price,percent,quantity,revenue in best denars,total revenue in denars
MTUR,07.8.2018,"4,700.00","4,700.00","4,700.00","4,700.00","0,00",10,"47,000.00","47,000.00"
MTUR,06.8.2018,"4,700.00","4,700.00","4,700.00","4,700.00","0,00",25,"117,500.00","117,500.00"
MTUR,01.8.2018,"4,700.00","4,700.00","4,700.00","4,700.00","0,00",150,"705,000.00","705,000.00"
MTUR,31.7.2018,"4,700.00","4,700.00","4,700.00","4,700.00","0,00",50,"235,000.00","235,000.00"
MTUR,30.7.2018,"4,700.00","4,700.00","4,700.00","4,700.00","-0,01",20,"94,000.00","94,000.00"
MTUR,27.7.2018,"4,700.00","4,702.00","4,700.00","4,700.28","0,04",351,"1,649,800.00","1,649,800.00"
MTUR,25.7.2018,"4,799.00","4,799.00","4,670.00","4,698.62","0,63",664,"3,119,885.00","3,119,885.00"
MTUR,24.7.2018,"4,669.00","4,669.00","4,669.00","4,669.00","1,48",53,"247,457.00","247,457.00"
MTUR,19.7.2018,"4,601.00","4,601.00","4,600.00","4,600.88","-2,11",80,"368,070.00","368,070.00"
MTUR,11.7.2018,"4,700.00","4,700.00","4,700.00","4,700.00","0,00",20,"94,000.00","94,000.00"
MTUR,10.7.2018,"4,700.00","4,700.00","4,699.00","4,699.78","0,21",479,"2,251,194.00","2,251,194.00"
MTUR,09.7.2018,"4,700.00","4,700.00","4,670.00","4,690.15","0,43",335,"1,571,200.00","1,571,200.00"
MTUR,05.7.2018,"4,670.00","4,670.00","4,670.00","4,670.00","1,52",100,"467,000.00","467,000.00"
MTUR,04.7.2018,"4,600.00","4,600.00","4,600.00","4,600.00","-0,52",490,"2,254,000.00","2,254,000.00"
MTUR,02.7.2018,"4,624.00","4,624.00","4,624.00","4,624.00","-3,67",10,"46,240.00","46,240.00"
MTUR,25.6.2018,"4,800.00","4,800.00","4,800.00","4,800.00","0,19",30,"144,000.00","144,000.00"
MTUR,22.6.2018,"4,800.00","4,800.00","4,780.00","4,790.91","1,94",220,"1,054,000.00","1,054,000.00"
MTUR,21.6.2018,"4,700.00","4,700.00","4,699.00","4,699.95","0,09",420,"1,973,980.00","1,973,980.00"
MTUR,20.6.2018,"4,699.00","4,700.00","4,650.00","4,695.49","2,08",175,"821,710.00","821,710.00"
MTUR,19.6.2018,"4,600.00","4,600.00","4,600.00","4,600.00","2,22",150,"690,000.00","690,000.00"
MTUR,18.6.2018,"4,500.00","4,500.00","4,500.00","4,500.00","1,81",135,"607,500.00","607,500.00"
MTUR,30.12.2019,"5,600.00","5,650.00","5,600.00","5,630.22","-1,05",460,"2,589,900.00","2,589,900.00"
MTUR,27.12.2019,"5,690.00","5,690.00","5,690.00","5,690.00","2,80",100,"569,000.00","569,000.00"
MTUR,26.12.2019,"5,535.00","5,535.00","5,535.00","5,535.00","1,11",26,"143,910.00","143,910.00"
MTUR,25.12.2019,"5,499.00","5,499.00","5,450.00","5,474.08","1,82",59,"322,971.00","322,971.00"
MTUR,24.12.2019,"5,400.00","5,400.00","5,350.00","5,376.32","0,77",19,"102,150.00","102,150.00"
MTUR,23.12.2019,"5,335.00","5,335.00","5,335.00","5,335.00","-3,00",100,"533,500.00","533,500.00"
MTUR,18.12.2019,"5,500.00","5,500.00","5,500.00","5,500.00","0,92",113,"621,500.00","621,500.00"
MTUR,17.12.2019,"5,450.00","5,450.00","5,450.00","5,450.00","0,93",100,"545,000.00","545,000.00"
MTUR,16.12.2019,"5,400.00","5,400.00","5,400.00","5,400.00","0,00",16,"86,400.00","86,400.00"
MTUR,12.12.2019,"5,400.00","5,400.00","5,400.00","5,400.00","0,00",5,"27,000.00","27,000.00"
MTUR,11.12.2019,"5,400.00","5,400.00","5,400.00","5,400.00","0,00",54,"291,600.00","291,600.00"
MTUR,06.12.2019,"5,400.00","5,400.00","5,400.00","5,400.00","0,03",40,"216,000.00","216,000.00"
MTUR,04.12.2019,"5,400.00","5,400.00","5,361.00","5,398.62","0,72",283,"1,527,810.00","1,527,810.00"
MTUR,02.12.2019,"5,360.00","5,360.00","5,360.00","5,360.00","-2,55",5,"26,800.00","26,800.00"
MTUR,27.11.2019,"5,500.00","5,500.00","5,500.00","5,500.00","0,92",20,"110,000.00","110,000.00"
MTUR,22.11.2019,"5,450.00","5,450.00","5,449.00","5,449.88","1,36",240,"1,307,970.00","1,307,970.00"
MTUR,21.11.2019,"5,400.00","5,400.00","5,350.00","5,376.92","0,50",26,"139,800.00","139,800.00"
MTUR,20.11.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,00",33,"176,550.00","176,550.00"
MTUR,19.11.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,00",10,"53,500.00","53,500.00"
MTUR,15.11.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,00",22,"117,700.00","117,700.00"
MTUR,13.11.2019,"5,350.00","5,350.00","5,350.00","5,350.00","-0,93",20,"107,000.00","107,000.00"
MTUR,12.11.2019,"5,400.00","5,400.00","5,400.00","5,400.00","0,93",55,"297,000.00","297,000.00"
MTUR,11.11.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,00",100,"535,000.00","535,000.00"
MTUR,08.11.2019,"5,350.00","5,350.00","5,350.00","5,350.00","-0,10",160,"856,000.00","856,000.00"
MTUR,06.11.2019,"5,350.00","5,380.00","5,350.00","5,355.62","0,11",1.600,"8,569,000.00","8,569,000.00"
MTUR,05.11.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,94",250,"1,337,500.00","1,337,500.00"
MTUR,04.11.2019,"5,300.00","5,301.00","5,300.00","5,300.23","0,00",310,"1,643,070.00","1,643,070.00"
MTUR,01.11.2019,"5,300.00","5,300.00","5,300.00","5,300.00","-0,09",15,"79,500.00","79,500.00"
MTUR,31.10.2019,"5,450.00","5,450.00","5,300.00","5,304.80","0,10",271,"1,437,600.00","1,437,600.00"
MTUR,30.10.2019,"5,300.00","5,300.00","5,298.00","5,299.73","0,05",475,"2,517,370.00","2,517,370.00"
MTUR,29.10.2019,"5,297.00","5,297.00","5,297.00","5,297.00","-0,06",20,"105,940.00","105,940.00"
MTUR,28.10.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",448,"2,374,400.00","2,374,400.00"
MTUR,24.10.2019,"5,300.00","5,300.00","5,299.00","5,299.95","0,00",331,"1,754,285.00","1,754,285.00"
MTUR,22.10.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",130,"689,000.00","689,000.00"
MTUR,18.10.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",20,"106,000.00","106,000.00"
MTUR,17.10.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",39,"206,700.00","206,700.00"
MTUR,16.10.2019,"5,300.00","5,300.00","5,300.00","5,300.00","-2,75",2,"10,600.00","10,600.00"
MTUR,10.10.2019,"5,450.00","5,450.00","5,450.00","5,450.00","0,00",10,"54,500.00","54,500.00"
MTUR,09.10.2019,"5,451.00","5,451.00","5,449.00","5,450.04","1,87",628,"3,422,628.00","3,422,628.00"
MTUR,08.10.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,00",14,"74,900.00","74,900.00"
MTUR,07.10.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,00",10,"53,500.00","53,500.00"
MTUR,04.10.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,00",2,"10,700.00","10,700.00"
MTUR,01.10.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,73",151,"807,850.00","807,850.00"
MTUR,30.9.2019,"5,311.00","5,311.00","5,311.00","5,311.00","-1,44",7,"37,177.00","37,177.00"
MTUR,25.9.2019,"5,410.00","5,410.00","5,380.00","5,388.57","0,16",140,"754,400.00","754,400.00"
MTUR,24.9.2019,"5,380.00","5,380.00","5,380.00","5,380.00","0,00",49,"263,620.00","263,620.00"
MTUR,23.9.2019,"5,380.00","5,380.00","5,380.00","5,380.00","1,40",10,"53,800.00","53,800.00"
MTUR,20.9.2019,"5,330.00","5,330.00","5,300.00","5,305.51","0,10",98,"519,940.00","519,940.00"
MTUR,19.9.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,95",10,"53,000.00","53,000.00"
MTUR,18.9.2019,"5,251.00","5,251.00","5,250.00","5,250.10","-0,94",98,"514,510.00","514,510.00"
MTUR,16.9.2019,"5,300.00","5,300.00","5,300.00","5,300.00","-0,19",100,"530,000.00","530,000.00"
MTUR,06.9.2019,"5,310.00","5,310.00","5,310.00","5,310.00","0,00",100,"531,000.00","531,000.00"
MTUR,04.9.2019,"5,310.00","5,310.00","5,310.00","5,310.00","0,19",75,"398,250.00","398,250.00"
MTUR,03.9.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",25,"132,500.00","132,500.00"
MTUR,30.8.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",170,"901,000.00","901,000.00"
MTUR,26.8.2019,"5,300.00","5,300.00","5,300.00","5,300.00","-0,02",65,"344,500.00","344,500.00"
MTUR,21.8.2019,"5,301.00","5,301.00","5,301.00","5,301.00","0,02",24,"127,224.00","127,224.00"
MTUR,13.8.2019,"5,300.00","5,300.00","5,299.00","5,299.89","0,00",95,"503,490.00","503,490.00"
MTUR,09.8.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",50,"265,000.00","265,000.00"
MTUR,07.8.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",24,"127,200.00","127,200.00"
MTUR,06.8.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",60,"318,000.00","318,000.00"
MTUR,31.7.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,63",50,"265,000.00","265,000.00"
MTUR,30.7.2019,"5,250.00","5,300.00","5,250.00","5,266.78","-0,63",143,"753,150.00","753,150.00"
MTUR,22.7.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",15,"79,500.00","79,500.00"
MTUR,17.7.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",75,"397,500.00","397,500.00"
MTUR,12.7.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,01",20,"106,000.00","106,000.00"
MTUR,11.7.2019,"5,300.00","5,300.00","5,299.00","5,299.22","-0,95",45,"238,465.00","238,465.00"
MTUR,05.7.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,28",9,"48,150.00","48,150.00"
MTUR,28.6.2019,"5,335.00","5,335.00","5,335.00","5,335.00","2,99",20,"106,700.00","106,700.00"
MTUR,27.6.2019,"5,200.00","5,200.00","5,160.00","5,180.00","1,57",180,"932,400.00","932,400.00"
MTUR,25.6.2019,"5,100.00","5,100.00","5,100.00","5,100.00","0,00",109,"555,900.00","555,900.00"
MTUR,21.6.2019,"5,100.00","5,100.00","5,100.00","5,100.00","-0,87",35,"178,500.00","178,500.00"
MTUR,12.6.2019,"5,150.00","5,150.00","5,100.00","5,144.85","0,88",97,"499,050.00","499,050.00"
MTUR,11.6.2019,"5,100.00","5,100.00","5,100.00","5,100.00","-1,54",87,"443,700.00","443,700.00"
MTUR,07.6.2019,"5,180.00","5,180.00","5,180.00","5,180.00","-1,33",10,"51,800.00","51,800.00"
MTUR,27.5.2019,"5,250.00","5,250.00","5,250.00","5,250.00","-3,67",5,"26,250.00","26,250.00"
MTUR,22.5.2019,"5,450.00","5,451.00","5,450.00","5,450.10","0,00",501,"2,730,500.00","2,730,500.00"
MTUR,21.5.2019,"5,450.00","5,450.00","5,450.00","5,450.00","0,00",50,"272,500.00","272,500.00"
MTUR,20.5.2019,"5,450.00","5,450.00","5,450.00","5,450.00","0,50",39,"212,550.00","212,550.00"
MTUR,17.5.2019,"5,455.00","5,455.00","5,400.00","5,423.11","0,95",180,"976,160.00","976,160.00"
MTUR,16.5.2019,"5,375.00","5,375.00","5,320.00","5,372.08","1,36",132,"709,115.00","709,115.00"
MTUR,15.5.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,00",100,"530,000.00","530,000.00"
MTUR,14.5.2019,"5,300.00","5,300.00","5,300.00","5,300.00","-0,93",182,"964,600.00","964,600.00"
MTUR,13.5.2019,"5,350.00","5,350.00","5,350.00","5,350.00","0,94",48,"256,800.00","256,800.00"
MTUR,10.5.2019,"5,300.00","5,300.00","5,300.00","5,300.00","1,41",78,"413,400.00","413,400.00"
MTUR,09.5.2019,"5,225.00","5,254.00","5,225.00","5,226.25","-1,37",348,"1,818,735.00","1,818,735.00"
MTUR,08.5.2019,"5,300.00","5,301.00","5,260.00","5,298.83","-0,01",366,"1,939,370.00","1,939,370.00"
MTUR,07.5.2019,"5,300.00","5,300.00","5,299.00","5,299.56","0,94",90,"476,960.00","476,960.00"
MTUR,06.5.2019,"5,250.00","5,250.00","5,250.00","5,250.00","0,01",31,"162,750.00","162,750.00"
MTUR,25.4.2019,"5,250.00","5,250.00","5,249.00","5,249.25","-0,01",123,"645,658.00","645,658.00"
MTUR,24.4.2019,"5,250.00","5,250.00","5,250.00","5,250.00","0,00",30,"157,500.00","157,500.00"
MTUR,23.4.2019,"5,250.00","5,250.00","5,250.00","5,250.00","-0,94",50,"262,500.00","262,500.00"
MTUR,22.4.2019,"5,300.00","5,300.00","5,300.00","5,300.00","0,11",5,"26,500.00","26,500.00"
MTUR,19.4.2019,"5,300.00","5,300.00","5,250.00","5,294.18","1,81",317,"1,678,255.00","1,678,255.00"
MTUR,17.4.2019,"5,200.00","5,200.00","5,200.00","5,200.00","-0,95",35,"182,000.00","182,000.00"
MTUR,15.4.2019,"5,250.00","5,250.00","5,250.00","5,250.00","2,93",5,"26,250.00","26,250.00"
MTUR,12.4.2019,"5,100.00","5,102.00","5,100.00","5,100.33","-0,38",60,"306,020.00","306,020.00"
MTUR,11.4.2019,"5,120.00","5,120.00","5,120.00","5,120.00","0,00",56,"286,720.00","286,720.00"
MTUR,10.4.2019,"5,100.00","5,150.00","5,100.00","5,120.00","0,39",50,"256,000.00","256,000.00"
MTUR,09.4.2019,"5,100.00","5,100.00","5,100.00","5,100.00","0,99",50,"255,000.00","255,000.00"
MTUR,08.4.2019,"5,050.00","5,050.00","5,050.00","5,050.00","0,00",120,"606,000.00","606,000.00"
MTUR,01.4.2019,"5,050.00","5,050.00","5,050.00","5,050.00","-0,02",50,"252,500.00","252,500.00"
MTUR,28.3.2019,"5,051.00","5,052.00","5,051.00","5,051.25","0,42",40,"202,050.00","202,050.00"
MTUR,25.3.2019,"5,030.00","5,030.00","5,030.00","5,030.00","0,00",11,"55,330.00","55,330.00"
MTUR,22.3.2019,"5,030.00","5,030.00","5,030.00","5,030.00","-1,37",95,"477,850.00","477,850.00"
MTUR,18.3.2019,"5,100.00","5,100.00","5,100.00","5,100.00","0,02",150,"765,000.00","765,000.00"
MTUR,30.12.2020,"4,200.00","4,200.00","4,100.00","4,166.89","4,17",45,"187,510.00","187,510.00"
MTUR,28.12.2020,"4,000.00","4,000.00","4,000.00","4,000.00","2,56",80,"320,000.00","320,000.00"
MTUR,22.12.2020,"3,900.00","3,900.00","3,900.00","3,900.00","0,15",200,"780,000.00","780,000.00"
MTUR,21.12.2020,"3,900.00","3,900.00","3,784.00","3,893.97","-0,15",287,"1,117,568.00","1,117,568.00"
MTUR,02.12.2020,"3,900.00","3,900.00","3,900.00","3,900.00","5,41",20,"78,000.00","78,000.00"
MTUR,26.11.2020,"3,700.00","3,700.00","3,700.00","3,700.00","0,00",8,"29,600.00","29,600.00"
MTUR,12.11.2020,"3,700.00","3,700.00","3,700.00","3,700.00","2,78",5,"18,500.00","18,500.00"
MTUR,09.11.2020,"3,600.00","3,600.00","3,600.00","3,600.00","-2,70",225,"810,000.00","810,000.00"
MTUR,04.11.2020,"3,700.00","3,700.00","3,700.00","3,700.00","0,00",17,"62,900.00","62,900.00"
MTUR,29.10.2020,"3,700.00","3,700.00","3,700.00","3,700.00","0,00",6,"22,200.00","22,200.00"
MTUR,21.10.2020,"3,700.00","3,700.00","3,700.00","3,700.00","0,00",371,"1,372,700.00","1,372,700.00"
MTUR,19.10.2020,"3,700.00","3,700.00","3,700.00","3,700.00","-2,63",20,"74,000.00","74,000.00"
MTUR,13.10.2020,"3,800.00","3,800.00","3,800.00","3,800.00","0,00",16,"60,800.00","60,800.00"
MTUR,06.10.2020,"3,800.00","3,800.00","3,800.00","3,800.00","-2,60",90,"342,000.00","342,000.00"
MTUR,05.10.2020,"3,901.00","3,910.00","3,901.00","3,901.43","-2,46",105,"409,650.00","409,650.00"
MTUR,29.9.2020,"4,000.00","4,000.00","4,000.00","4,000.00","2,56",75,"300,000.00","300,000.00"
MTUR,28.9.2020,"3,900.00","3,900.00","3,900.00","3,900.00","0,00",7,"27,300.00","27,300.00"
MTUR,25.9.2020,"3,900.00","3,900.00","3,900.00","3,900.00","-2,50",12,"46,800.00","46,800.00"
MTUR,23.9.2020,"4,000.00","4,000.00","3,999.00","3,999.89","0,00",220,"879,975.00","879,975.00"
MTUR,16.9.2020,"4,000.00","4,000.00","4,000.00","4,000.00","-0,50",60,"240,000.00","240,000.00"
MTUR,14.9.2020,"4,020.00","4,020.00","4,020.00","4,020.00","0,50",10,"40,200.00","40,200.00"
MTUR,09.9.2020,"4,000.00","4,000.00","4,000.00","4,000.00","-0,04",72,"288,000.00","288,000.00"
MTUR,02.9.2020,"4,000.00","4,010.00","4,000.00","4,001.69","0,04",148,"592,250.00","592,250.00"
MTUR,26.8.2020,"4,000.00","4,000.00","4,000.00","4,000.00","-2,44",27,"108,000.00","108,000.00"
MTUR,30.12.2021,"4,850.00","4,850.00","4,850.00","4,850.00","0,28",40,"194,000.00","194,000.00"
MTUR,29.12.2021,"4,849.00","4,850.00","4,800.00","4,836.46","2,16",211,"1,020,493.00","1,020,493.00"
MTUR,28.12.2021,"4,800.00","4,800.00","4,700.00","4,734.39","0,69",189,"894,800.00","894,800.00"
MTUR,24.12.2021,"4,700.00","4,721.00","4,700.00","4,702.12","-0,38",1.090,"5,125,315.00","5,125,315.00"
MTUR,23.12.2021,"4,720.00","4,720.00","4,720.00","4,720.00","0,00",100,"472,000.00","472,000.00"
MTUR,17.12.2021,"4,720.00","4,720.00","4,720.00","4,720.00","-1,26",10,"47,200.00","47,200.00"
MTUR,10.12.2021,"4,780.00","4,780.00","4,780.00","4,780.00","1,70",110,"525,800.00","525,800.00"
MTUR,07.12.2021,"4,700.00","4,700.00","4,700.00","4,700.00","0,00",10,"47,000.00","47,000.00"
MTUR,25.11.2021,"4,700.00","4,700.00","4,700.00","4,700.00","0,00",20,"94,000.00","94,000.00"
MTUR,24.11.2021,"4,700.00","4,700.00","4,700.00","4,700.00","-0,02",10,"47,000.00","47,000.00"
MTUR,23.11.2021,"4,701.00","4,701.00","4,701.00","4,701.00","0,00",78,"366,678.00","366,678.00"
MTUR,19.11.2021,"4,701.00","4,701.00","4,701.00","4,701.00","0,02",10,"47,010.00","47,010.00"
MTUR,18.11.2021,"4,700.00","4,700.00","4,700.00","4,700.00","0,00",310,"1,457,000.00","1,457,000.00"
MTUR,17.11.2021,"4,700.00","4,700.00","4,670.00","4,699.80","0,00",176,"827,165.00","827,165.00"
MTUR,16.11.2021,"4,700.00","4,700.00","4,700.00","4,700.00","1,03",130,"611,000.00","611,000.00"
MTUR,15.11.2021,"4,652.00","4,652.00","4,652.00","4,652.00","-3,08",12,"55,824.00","55,824.00"
MTUR,09.11.2021,"4,800.00","4,800.00","4,800.00","4,800.00","0,00",23,"110,400.00","110,400.00"
MTUR,02.11.2021,"4,800.00","4,800.00","4,800.00","4,800.00","1,05",98,"470,400.00","470,400.00"
MTUR,28.10.2021,"4,750.00","4,750.00","4,750.00","4,750.00","0,02",27,"128,250.00","128,250.00"
MTUR,27.10.2021,"4,799.00","4,799.00","4,700.00","4,749.00","2,09",198,"940,302.00","940,302.00"
MTUR,25.10.2021,"4,652.00","4,652.00","4,652.00","4,652.00","-1,02",2.503,"11,643,956.00","11,643,956.00"
MTUR,14.10.2021,"4,700.00","4,700.00","4,700.00","4,700.00","0,00",110,"517,000.00","517,000.00"
MTUR,05.10.2021,"4,700.00","4,700.00","4,700.00","4,700.00","0,00",20,"94,000.00","94,000.00"
MTUR,28.9.2021,"4,700.00","4,700.00","4,700.00","4,700.00","-0,11",39,"183,300.00","183,300.00"
MTUR,27.9.2021,"4,705.00","4,705.00","4,705.00","4,705.00","-0,11",30,"141,150.00","141,150.00"
MTUR,24.9.2021,"4,705.00","4,750.00","4,705.00","4,710.17","-2,88",87,"409,785.00","409,785.00"
MTUR,21.9.2021,"4,850.00","4,850.00","4,850.00","4,850.00","-2,98",35,"169,750.00","169,750.00"
MTUR,13.9.2021,"4,999.00","4,999.00","4,999.00","4,999.00","8,67",6,"29,994.00","29,994.00"
MTUR,27.8.2021,"4,600.00","4,600.00","4,600.00","4,600.00","0,00",905,"4,163,000.00","4,163,000.00"
MTUR,25.8.2021,"4,600.00","4,600.00","4,600.00","4,600.00","1,66",80,"368,000.00","368,000.00"
MTUR,23.8.2021,"4,550.00","4,550.00","4,500.00","4,525.00","-0,93",200,"905,000.00","905,000.00"
MTUR,20.8.2021,"4,600.00","4,600.00","4,500.00","4,567.47","1,44",150,"685,120.00","685,120.00"
MTUR,18.8.2021,"4,560.00","4,560.00","4,449.00","4,502.59","1,20",58,"261,150.00","261,150.00"
MTUR,16.8.2021,"4,449.00","4,449.00","4,449.00","4,449.00","-1,11",80,"355,920.00","355,920.00"
MTUR,13.8.2021,"4,499.00","4,499.00","4,499.00","4,499.00","1,10",216,"971,784.00","971,784.00"
MTUR,10.8.2021,"4,450.00","4,450.00","4,450.00","4,450.00","-0,56",10,"44,500.00","44,500.00"
MTUR,05.8.2021,"4,475.00","4,475.00","4,475.00","4,475.00","0,54",154,"689,150.00","689,150.00"
MTUR,29.12.2022,"4,400.00","4,400.00","4,400.00","4,400.00","0,00",130,"572,000.00","572,000.00"
MTUR,27.12.2022,"4,400.00","4,400.00","4,400.00","4,400.00","2,33",100,"440,000.00","440,000.00"
MTUR,21.12.2022,"4,300.00","4,300.00","4,300.00","4,300.00","0,89",37,"159,100.00","159,100.00"
MTUR,16.12.2022,"4,262.00","4,262.00","4,262.00","4,262.00","-0,86",183,"779,946.00","779,946.00"
MTUR,14.12.2022,"4,299.00","4,299.00","4,299.00","4,299.00","0,73",100,"429,900.00","429,900.00"
MTUR,13.12.2022,"4,270.00","4,270.00","4,260.00","4,268.33","-0,74",120,"512,200.00","512,200.00"
MTUR,26.12.2023,"4,702.00","4,790.00","4,702.00","4,774.12","-0,54",601,"2,869,245.00","2,869,245.00"
MTUR,25.12.2023,"4,800.00","4,800.00","4,800.00","4,800.00","1,95",520,"2,496,000.00","2,496,000.00"
MTUR,15.12.2023,"4,750.00","4,750.00","4,700.00","4,707.96","4,59",157,"739,150.00","739,150.00"
MTUR,07.12.2023,"4,500.00","4,510.00","4,500.00","4,501.50","0,03",300,"1,350,450.00","1,350,450.00"
MTUR,28.11.2023,"4,500.00","4,500.00","4,500.00","4,500.00","0,00",15,"67,500.00","67,500.00"
MTUR,27.11.2023,"4,500.00","4,500.00","4,500.00","4,500.00","0,00",25,"112,500.00","112,500.00"
MTUR,14.11.2023,"4,500.00","4,500.00","4,500.00","4,500.00","0,00",5,"22,500.00","22,500.00"
MTUR,06.11.2023,"4,500.00","4,500.00","4,500.00","4,500.00","0,89",10,"45,000.00","45,000.00"
MTUR,31.10.2023,"4,500.00","4,500.00","4,400.00","4,460.45","1,37",397,"1,770,800.00","1,770,800.00"
MTUR,19.10.2023,"4,400.00","4,400.00","4,400.00","4,400.00","0,00",200,"880,000.00","880,000.00"
MTUR,18.10.2023,"4,400.00","4,400.00","4,400.00","4,400.00","-0,02",200,"880,000.00","880,000.00"
MTUR,17.10.2023,"4,400.00","4,401.00","4,400.00","4,400.97","0,00",119,"523,715.00","523,715.00"
MTUR,16.10.2023,"4,401.00","4,401.00","4,401.00","4,401.00","0,00",10,"44,010.00","44,010.00"
MTUR,13.10.2023,"4,401.00","4,401.00","4,401.00","4,401.00","0,02",25,"110,025.00","110,025.00"
MTUR,10.10.2023,"4,400.00","4,400.00","4,400.00","4,400.00","0,00",30,"132,000.00","132,000.00"
MTUR,05.10.2023,"4,400.00","4,400.00","4,400.00","4,400.00","0,00",70,"308,000.00","308,000.00"
MTUR,04.10.2023,"4,400.00","4,400.00","4,400.00","4,400.00","0,00",6,"26,400.00","26,400.00"
MTUR,03.10.2023,"4,400.00","4,400.00","4,400.00","4,400.00","0,00",63,"277,200.00","277,200.00"
MTUR,29.9.2023,"4,400.00","4,400.00","4,400.00","4,400.00","0,00",33,"145,200.00","145,200.00"
MTUR,25.9.2023,"4,400.00","4,400.00","4,400.00","4,400.00","0,00",15,"66,000.00","66,000.00"
MTUR,18.9.2023,"4,400.00","4,400.00","4,400.00","4,400.00","1,15",20,"88,000.00","88,000.00"
MTUR,13.9.2023,"4,350.00","4,350.00","4,350.00","4,350.00","1,16",20,"87,000.00","87,000.00"
MTUR,07.9.2023,"4,300.00","4,300.00","4,300.00","4,300.00","0,00",110,"473,000.00","473,000.00"
MTUR,05.9.2023,"4,300.00","4,300.00","4,300.00","4,300.00","0,00",100,"430,000.00","430,000.00"
MTUR,31.8.2023,"4,300.00","4,300.00","4,300.00","4,300.00","0,00",90,"387,000.00","387,000.00"
MTUR,30.8.2023,"4,300.00","4,300.00","4,300.00","4,300.00","-1,15",10,"43,000.00","43,000.00"
MTUR,29.8.2023,"4,350.00","4,350.00","4,350.00","4,350.00","1,16",20,"87,000.00","87,000.00"
